Full_Path, IsValid,X,Y,ROI,Colour_group,N_in_clust,Area,Radius,Hue,Saturation,Rmean,Gmean,Bmean,Rsd,Gsd,Bsd, Comment
"Z:\workspace\Gel_images\rna-stf2 2019.04.13_17.33.34_Fl-UV\rna-stf2 2019.04.13_17.33.34_Fl-UV.jpg", 0,611.5,898,1,0,1,106,6,0,0,119.604,119.604,119.604,15.4755,15.4755,15.4755, "2019-04-13 [18:42:13]: no comment"
"Z:\workspace\Gel_images\rna-stf2 2019.04.13_17.33.34_Fl-UV\rna-stf2 2019.04.13_17.33.34_Fl-UV.jpg", 0,921.2,885.4,0,0,1,87,6,0,0,143.885,143.885,143.885,12.7722,12.7722,12.7722, "2019-04-13 [18:42:13]: no comment"
"Z:\workspace\Gel_images\rna-stf2 2019.04.13_17.33.34_Fl-UV\rna-stf2 2019.04.13_17.33.34_Fl-UV.jpg", 0,892,870.5,0,0,1,88,6,0,0,153.841,153.841,153.841,10.0339,10.0339,10.0339, "2019-04-13 [18:42:13]: no comment"
"Z:\workspace\Gel_images\rna-stf2 2019.04.13_17.33.34_Fl-UV\rna-stf2 2019.04.13_17.33.34_Fl-UV.jpg", 0,631,865.5,1,0,1,94,6,0,0,127.351,127.351,127.351,14.8008,14.8008,14.8008, "2019-04-13 [18:42:13]: no comment"
"Z:\workspace\Gel_images\rna-stf2 2019.04.13_17.33.34_Fl-UV\rna-stf2 2019.04.13_17.33.34_Fl-UV.jpg", 0,974.317,820.168,0,0,1,231,9,0,0,251.299,251.299,251.299,10.2905,10.2905,10.2905, "2019-04-13 [18:42:13]: no comment"
"Z:\workspace\Gel_images\rna-stf2 2019.04.13_17.33.34_Fl-UV\rna-stf2 2019.04.13_17.33.34_Fl-UV.jpg", 0,118.923,784.115,0,0,1,96,6,60,5,206.635,206.833,205.302,8.74747,8.63308,9.69521, "2019-04-13 [18:42:13]: no comment"
"Z:\workspace\Gel_images\rna-stf2 2019.04.13_17.33.34_Fl-UV\rna-stf2 2019.04.13_17.33.34_Fl-UV.jpg", 0,977.5,698,0,0,1,258,9,0,0,243.934,243.934,243.934,22.8777,22.8777,22.8777, "2019-04-13 [18:42:13]: no comment"
"Z:\workspace\Gel_images\rna-stf2 2019.04.13_17.33.34_Fl-UV\rna-stf2 2019.04.13_17.33.34_Fl-UV.jpg", 0,850,616,0,0,1,97,6,0,0,178.701,178.701,178.701,13.1733,13.1733,13.1733, "2019-04-13 [18:42:13]: no comment"
"Z:\workspace\Gel_images\rna-stf2 2019.04.13_17.33.34_Fl-UV\rna-stf2 2019.04.13_17.33.34_Fl-UV.jpg", 0,596.5,607,1,0,1,85,7,0,0,124.6,124.6,124.6,7.1667,7.1667,7.1667, "2019-04-13 [18:42:13]: no comment"
"Z:\workspace\Gel_images\rna-stf2 2019.04.13_17.33.34_Fl-UV\rna-stf2 2019.04.13_17.33.34_Fl-UV.jpg", 1,388,575.5,1,0,1,51,6,0,0,86.2745,86.2745,86.2745,9.18674,9.18674,9.18674, "2019-04-13 [18:42:13]: no comment"
