Full_Path, IsValid,X,Y,ROI,Colour_group,N_in_clust,Area,Radius,Hue,Saturation,Rmean,Gmean,Bmean,Rsd,Gsd,Bsd, Comment
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,399,1425,1,0,1,134,7,0,0,151.06,151.06,151.06,5.61303,5.61303,5.61303, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,465,1407.5,1,0,1,83,6,0,0,140.988,140.988,140.988,6.75921,6.75921,6.75921, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,298,1412,0,0,1,134,7,0,0,237.396,237.396,237.396,9.20722,9.20722,9.20722, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,703.4,1400.3,0,0,1,72,6,0,0,144.583,144.583,144.583,3.8272,3.8272,3.8272, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,244.5,1398.5,0,0,1,84,6,0,0,67.1429,67.1429,67.1429,30.1932,30.1932,30.1932, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,562.8,1411.4,0,0,1,189,9,0,0,198.714,198.714,198.714,8.58813,8.58813,8.58813, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,264.588,1386.85,0,0,1,125,7,0,0,155.84,155.84,155.84,10.6186,10.6186,10.6186, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,222.988,1384.11,0,0,1,75,6,0,0,166.2,166.2,166.2,3.16025,3.16025,3.16025, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,158.25,1377.25,0,0,1,143,7,0,0,137.308,137.308,137.308,6.39908,6.39908,6.39908, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,436,1353,0,0,1,61,6,0,0,114.361,114.361,114.361,6.90369,6.90369,6.90369, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,225.539,1343.69,0,0,1,189,8,0,0,142.344,142.344,142.344,17.2394,17.2394,17.2394, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,162.5,1336.5,0,0,1,82,6,0,0,2.06098,2.06098,2.06098,3.18837,3.18837,3.18837, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,141,1290,1,0,1,63,6,0,0,104.667,104.667,104.667,6.78723,6.78723,6.78723, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,166,1275,1,0,1,90,7,0,0,3.34444,3.34444,3.34444,5.15307,5.15307,5.15307, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,933,1263,0,0,1,134,7,0,0,173.545,173.746,173.597,6.96459,6.88913,6.93764, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,154.062,1254.61,1,0,1,89,6,0,0,129.64,129.64,129.64,6.76944,6.76944,6.76944, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,438,1174.5,0,0,1,81,6,0,0,148.173,148.173,148.173,6.05962,6.05962,6.05962, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 1,601.5,1173,1,0,1,83,6,0,0,141.373,141.373,141.373,7.81549,7.81549,7.81549, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 1,627.3,1144.9,1,0,1,145,7,0,0,143.545,143.545,143.545,10.1184,10.1184,10.1184, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,244.5,1143.5,1,0,1,92,6,0,0,116.609,116.609,116.609,7.34507,7.34507,7.34507, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 1,152.5,1143.5,1,0,1,129,7,0,0,141.132,141.132,141.132,4.00227,4.00227,4.00227, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 1,645.5,1138.5,1,0,1,91,6,0,0,147.242,147.242,147.242,7.10232,7.10232,7.10232, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,384,1137,0,0,1,93,6,0,0,140.247,140.247,140.247,8.38155,8.38155,8.38155, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,983.019,1135.1,0,0,1,92,6,0,0,206.359,206.359,206.359,7.73017,7.73017,7.73017, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 1,185.5,1133.5,1,0,1,89,6,0,0,135.034,135.034,135.034,3.90466,3.90466,3.90466, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,139.5,1124.5,1,0,1,87,6,0,0,124.241,124.241,124.241,6.01255,6.01255,6.01255, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,224.25,1118.25,1,0,1,68,6,0,0,118.941,118.941,118.941,7.04367,7.04367,7.04367, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,210,1110.5,1,0,1,126,7,0,0,113.651,113.651,113.651,6.81776,6.81776,6.81776, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,932.5,1099.5,0,0,1,180,8,0,0,248.25,248.25,248.25,13.1284,13.1284,13.1284, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,894.7,1083.4,0,0,1,182,8,0,0,190.357,190.357,190.357,4.88133,4.88133,4.88133, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,142,1033.5,0,0,1,51,6,0,0,67.3529,67.0784,67.2157,3.5958,3.75,3.65178, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,323.2,1017.6,0,0,1,57,6,0,0,239.211,239.211,239.211,2.38585,2.38585,2.38585, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,938,1017.5,0,0,1,89,6,0,0,163.146,163.146,163.146,6.06708,6.06708,6.06708, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,706.5,1010.5,0,0,1,91,6,0,0,114.945,114.945,114.945,9.90778,9.90778,9.90778, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,372.55,980.65,0,0,1,95,7,0,0,128.758,128.758,128.758,7.02576,7.02576,7.02576, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,419.5,954,0,0,1,106,6,0,0,141.028,141.028,141.028,6.81387,6.81387,6.81387, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,508,925.5,0,0,1,93,7,0,0,108.935,108.935,108.935,5.50521,5.50521,5.50521, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,401.5,922.5,0,0,1,133,7,0,0,144.308,144.308,144.308,7.46236,7.46236,7.46236, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,420.75,904.25,0,0,1,84,6,0,0,142.119,142.119,142.119,5.7117,5.7117,5.7117, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,18.5,915,0,0,1,241,9,0,0,197.639,197.639,197.639,27.7148,27.7148,27.7148, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,402.15,900.05,0,0,1,86,6,0,0,141.605,141.605,141.605,6.78345,6.78345,6.78345, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,406,885.5,0,0,1,89,6,0,0,138.607,138.607,138.607,6.50101,6.50101,6.50101, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,898,812,0,0,1,92,6,0,0,229.75,229.75,229.75,11.7396,11.7396,11.7396, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,128,812.5,0,0,1,128,7,60,85,253.648,253.891,253.414,2.99056,2.66881,2.99815, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,190,812,0,0,1,255,10,0,0,235.949,235.949,235.949,10.2703,10.2703,10.2703, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,152,801.5,0,0,1,54,6,300,206,194.648,21.463,197.074,44.4491,17.8157,45.7536, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,189.5,764,0,0,1,86,6,0,0,123.593,123.593,123.593,11.1973,11.1973,11.1973, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,182.5,740,0,0,1,88,6,0,0,141.25,141.25,141.25,6.02776,6.02776,6.02776, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 1,395.5,733,1,0,1,60,6,0,0,138.733,138.733,138.733,6.2468,6.2468,6.2468, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,72,703.5,0,0,1,89,6,0,0,86.0899,86.0899,86.0899,9.02754,9.02754,9.02754, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 1,393,694.5,1,0,1,89,6,0,0,144.562,144.562,144.562,7.63148,7.63148,7.63148, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,228,686.5,0,0,1,99,6,0,0,142.313,142.313,142.313,6.96055,6.96055,6.96055, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 1,468.22,686.54,1,0,1,156,7,0,0,127.878,127.878,127.878,7.62101,7.62101,7.62101, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,127,676.5,0,0,1,73,6,0,0,143.466,143.466,143.466,3.49428,3.49428,3.49428, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,192.25,674.25,0,0,1,125,7,0,0,146.968,146.968,146.968,6.62983,6.62983,6.62983, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,139,664,0,0,1,93,6,0,0,166.57,166.57,166.57,2.58893,2.58893,2.58893, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,245.5,655.5,0,0,1,66,6,0,0,114.045,114.045,114.045,6.52524,6.52524,6.52524, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 1,420,653.5,1,0,1,89,6,0,0,143.697,143.697,143.697,4.39002,4.39002,4.39002, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,195,647,0,0,1,78,6,0,0,145.987,145.987,145.987,5.33972,5.33972,5.33972, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,219.029,628.618,0,0,1,89,6,0,0,130.101,130.101,130.101,8.06796,8.06796,8.06796, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,933.75,607.25,0,0,1,133,7,0,0,189.85,189.85,189.85,24.6037,24.6037,24.6037, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,913.5,589,0,0,1,186,9,0,0,5.78495,5.65591,6,12.8801,12.9164,12.8476, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,139,558.5,0,0,1,189,9,0,0,253.577,253.577,253.577,3.48396,3.48396,3.48396, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,920,544.5,0,0,1,89,6,0,0,10.236,10.236,10.236,16.773,16.773,16.773, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,412,520,0,0,1,59,6,0,0,128.508,128.508,128.508,9.5497,9.5497,9.5497, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,193,503.5,0,0,1,116,7,0,0,132.19,132.19,132.19,8.75921,8.75921,8.75921, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,974.75,499.75,0,0,1,89,6,0,0,179.483,179.483,179.483,7.90239,7.90239,7.90239, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,138.04,494.72,0,0,1,84,6,0,0,128.869,128.869,128.869,7.35231,7.35231,7.35231, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,229.5,469.5,0,0,1,89,6,0,0,134.82,134.82,134.82,8.95007,8.95007,8.95007, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,202.5,463.5,0,0,1,125,7,0,0,145.88,145.88,145.88,8.01153,8.01153,8.01153, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,248,457.5,0,0,1,108,6,0,0,126.87,126.87,126.87,9.64323,9.64323,9.64323, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 1,656.25,449.25,1,0,1,89,6,0,0,153.539,153.539,153.539,7.75919,7.75919,7.75919, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 1,590.45,438.85,1,0,1,73,6,0,0,130.014,130.014,130.014,5.41819,5.41819,5.41819, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,350,421,0,0,1,75,6,0,0,135.92,135.92,135.92,7.0305,7.0305,7.0305, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 1,696,421,1,0,1,88,6,0,0,146.443,146.443,146.443,7.07502,7.07502,7.07502, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,153.5,422,0,0,1,145,7,0,0,150.49,150.49,150.49,6.35642,6.35642,6.35642, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,404.5,410,0,0,1,126,7,0,0,123.079,123.079,123.079,4.86602,4.86602,4.86602, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,465,402.5,0,0,1,80,6,0,0,129.763,129.763,129.763,5.86632,5.86632,5.86632, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,164,397.5,0,0,1,92,6,0,0,144.554,144.554,144.554,5.23332,5.23332,5.23332, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,912.34,343.811,0,0,1,159,8,0,15,8.55975,8.04403,8.25157,15.476,15.5914,15.5559, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,137.5,305,0,0,1,236,9,120,36,251.466,251.5,251.233,6.58552,6.54374,6.752, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,434.5,275.5,0,0,1,92,6,0,0,254.359,254.359,254.359,1.70064,1.70064,1.70064, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,417,273,0,0,1,92,6,0,0,134.957,134.957,134.957,4.44495,4.44495,4.44495, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,207.5,262,1,0,1,82,6,0,0,121.793,121.793,121.793,9.54077,9.54077,9.54077, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,218,241.5,1,0,1,83,6,0,0,141.41,141.41,141.41,6.63132,6.63132,6.63132, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,363.25,234.75,0,0,1,131,7,0,0,127.321,127.321,127.321,7.9483,7.9483,7.9483, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,356,214,0,0,1,61,6,0,0,130.951,130.951,130.951,4.3896,4.3896,4.3896, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,268,210.5,1,0,1,89,6,0,0,191.438,191.438,191.438,5.99428,5.99428,5.99428, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 1,240,193,1,0,1,98,6,0,0,139.898,139.898,139.898,6.20104,6.20104,6.20104, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,792.25,187.75,0,0,1,66,6,0,0,187.803,187.803,187.803,18.0411,18.0411,18.0411, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,543,189,0,0,1,118,7,0,0,173.415,173.415,173.415,25.04,25.04,25.04, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,37,148,0,0,1,189,8,0,0,236.243,236.243,236.243,18.7055,18.7055,18.7055, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,18,149,0,0,1,221,9,0,0,156.552,156.552,156.552,29.4228,29.4228,29.4228, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,1069,108,0,0,1,181,8,0,0,187.873,187.873,187.873,18.8858,18.8858,18.8858, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,16.5,105,0,0,1,232,9,0,0,160.716,160.716,160.716,46.7188,46.7188,46.7188, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,395.5,84,0,0,1,192,8,0,0,242.505,242.505,242.505,16.1389,16.1389,16.1389, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,956.5,31,0,0,1,192,8,0,0,3.09896,3.09896,3.09896,5.46113,5.46113,5.46113, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,130,29.5,0,0,1,189,9,0,0,1.63492,1.63492,1.63492,2.90767,2.90767,2.90767, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,972,13,0,0,1,183,10,0,0,178.301,178.301,178.301,22.7211,22.7211,22.7211, "2019-04-14 [4:16:52 PM]: no comment"
