Full_Path, IsValid,X,Y,ROI,Colour_group,N_in_clust,Area,Radius,Hue,Saturation,Rmean,Gmean,Bmean,Rsd,Gsd,Bsd, Comment
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 1,30,935.5,1,0,2,71,5,56,86,153.113,148.775,76.4648,13.4443,11.6165,12.1656, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 1,1022,933,1,0,2,42,4,170,133,121.667,212.905,199.357,5.36799,6.84241,5.35246, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 1,859.5,935.5,1,0,2,116,6,176,217,106.733,243.069,233.466,6.0776,9.49414,7.58948, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 1,859.558,926.289,1,0,2,87,6,176,206,103.092,238.713,230.126,7.42129,9.67538,8.4476, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 1,261,924.5,1,0,2,89,6,184,172,115.955,221.438,228.247,4.63167,25.1768,17.9011, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 1,443.5,923,1,0,2,142,7,182,223,92.4155,237.232,244.331,6.21947,10.5036,8.09565, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 1,431.5,922,1,0,2,108,6,182,213,90.0278,234.5,240.185,6.05609,9.75965,6.73028, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 1,416.55,922.65,1,0,3,85,5,182,220,93.4941,239.071,242.953,5.01358,9.35223,8.15855, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 1,407.8,916.1,1,0,3,85,6,182,209,91.9647,236.247,238.988,5.21328,8.44534,7.48164, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 1,649,921,1,0,2,154,8,184,226,91.2143,236.838,245.221,6.61534,9.60796,7.88896, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 1,647.5,908.5,1,0,2,88,6,184,231,94.7273,237.477,247.216,5.1907,7.60058,7.36833, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 1,365,915.5,1,0,2,89,6,180,226,102.933,245.281,246.067,5.61263,6.95109,8.12772, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 1,360.962,904.692,1,0,2,84,6,180,221,99.619,244.345,244.06,4.78878,7.18272,6.26297, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 0,513.663,901.461,1,0,4,90,6,180,76,130.622,187.667,188.167,8.84372,34.5794,45.8138, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 0,508.75,896.75,1,0,4,54,5,170,120,124.185,207.796,192.556,8.58672,28.0407,37.4268, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 1,498,893.5,1,0,4,99,6,180,208,115.677,241.263,238.505,5.93765,12.2462,18.2436, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 1,218.5,894,1,0,3,54,5,184,188,95.8889,224.315,230.722,5.49142,7.30057,5.79744, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 1,211.5,888,1,0,3,48,4,180,172,95.2292,224.042,222.438,4.89572,4.42757,3.98542, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 1,219.115,885.577,1,0,3,71,5,182,179,90.3662,221.93,226.056,5.72703,8.45942,4.11239, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 1,716,886.5,1,0,2,94,7,184,238,106.223,240.628,250.011,4.00763,7.35808,4.49618, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 1,707,882.5,1,0,2,89,6,182,236,102.461,243.753,248.764,5.44456,8.62209,5.65198, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 1,177.212,886.558,1,0,2,58,5,180,147,88.1897,210.259,209.362,6.16105,6.99011,4.12221, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 1,174.5,879.5,1,0,2,90,6,178,151,86.9222,212.033,206.578,6.16877,7.62059,5.47208, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 0,235.5,876.5,1,0,3,180,8,178,86,98.2889,177.394,174.406,5.58559,27.4717,36.8064, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 0,55,928,1,0,6,28,4,46,201,237,204.607,103,15.8901,7.28683,3.39046, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 0,60.5882,909.647,1,0,6,97,6,50,221,244.876,224.175,112.753,16.3651,9.75321,9.43047, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 0,67.5,893,1,0,6,189,8,48,210,241.18,213.476,108.905,19.2316,8.11625,14.809, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 1,626.75,866.25,1,0,2,134,7,176,192,113.873,235.037,225.149,8.56506,18.5972,27.0678, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 0,991,851.5,1,0,2,22,4,44,139,209.591,179.909,102.136,16.7816,10.8899,4.30695, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 1,419.75,858.75,1,0,3,42,4,182,238,112.571,243.571,249.643,4.12549,4.92879,6.63502, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 1,413.5,854.5,1,0,3,72,5,174,212,113.083,241.542,227.375,4.31976,10.1787,18.1525, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 1,403.6,853.2,1,0,3,85,5,166,175,109.859,227.659,201.6,5.78024,16.0533,30.3343, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 1,441.5,874,1,0,3,127,7,182,242,105.772,248.244,251.378,4.77974,6.22368,4.25535, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 1,443,862,1,0,3,87,6,180,225,111.195,245.782,245.333,4.69479,8.19423,7.7631, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 1,438,849.5,1,0,3,86,6,166,151,113.558,218.698,193.593,9.51484,23.4267,34.0783, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 1,674,846,1,0,2,92,6,166,125,115.272,206.804,184.978,5.59703,23.9234,32.339, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 1,673,839,1,0,2,29,4,90,57,119.793,146.241,92.7931,4.93376,10.9365,16.1165, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 0,130.88,838.66,1,0,2,85,6,46,244,251.965,221.871,114.635,5.18526,7.98871,10.5534, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 1,922.5,852.5,1,0,4,73,5,144,166,188.918,240.699,210.384,15.9801,12.0685,19.6457, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 0,923.115,841.577,1,0,4,88,6,52,151,228.364,217.955,148.83,20.1645,12.5335,21.4229, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 0,939.132,835.038,1,0,4,76,6,42,194,236.342,198.737,114.079,11.2194,3.57707,10.2335, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 0,928.75,831.25,1,0,4,149,7,42,224,245.872,204.779,115.262,10.9834,12.4545,11.4723, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 0,168.5,840,1,0,3,52,5,48,222,246.808,224.923,141.442,11.6861,16.4967,18.5788, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 0,165,834,1,0,3,41,4,44,251,254.268,219.439,122.561,2.56212,8.34199,6.42824, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 0,163.5,826,1,0,3,44,4,50,255,254.568,232.409,121.841,2.2321,8.96104,9.2433, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 1,406,789,1,0,3,22,4,194,67,102.5,151.455,165.955,4.29945,13.372,16.7696, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 0,926.423,805.115,1,0,2,133,7,40,177,230.098,193.233,116.008,21.9381,14.432,11.0214, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 0,921.5,788,1,0,2,133,7,152,96,177.684,219.609,200.421,23.4849,24.0132,20.3329, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 0,488,768.5,1,0,2,95,7,198,104,118.895,174.663,198.463,9.80726,32.2395,24.7384, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 1,1064,762.5,1,0,2,89,6,90,145,79.8315,127.101,35.0562,5.07854,8.22207,7.79947, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 1,879.846,777.231,1,0,5,85,7,192,95,98.8471,166.318,184.106,3.92054,20.5323,23.0854, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 0,863.5,766.5,1,0,5,98,6,190,100,98.7347,171.673,187.48,4.19295,28.1646,34.9235, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 0,857.66,759.88,1,0,5,89,7,186,103,99.1348,179.202,188.685,6.76933,29.9762,36.8638, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 1,852.171,752.963,1,0,5,125,7,182,99,104.832,186.144,189.168,5.74761,24.5538,29.5505, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 1,219.75,742.25,1,0,2,76,5,180,195,97.2632,234.026,233.316,5.56061,9.25255,6.86069, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 1,227.26,737.68,1,0,2,73,5,180,202,99.4658,235.548,236.932,5.8824,9.02571,6.21412, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 0,74.35,759.05,1,0,3,61,5,40,181,229.049,187.262,101.738,27.4609,14.2763,5.30365, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 0,70,753,1,0,3,45,5,42,196,235.178,194.022,103.022,20.778,12.4358,4.45439, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 0,64.0882,739.853,1,0,3,89,6,46,217,242.618,211.787,105.213,15.3186,12.2654,7.75157, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 1,1081,746,1,0,3,53,5,96,240,117.094,248.34,30.3962,9.46138,9.05159,4.89164, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 1,726.086,742.535,1,0,3,119,6,180,224,103.294,242.824,245.328,6.77935,9.72517,7.52611, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 1,715,734,1,0,3,47,5,182,221,102.085,237.085,243.851,5.41867,7.26992,6.31549, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 1,717,723.5,1,0,3,92,6,182,239,101.5,243.054,249.641,7.76869,10.2811,6.83762, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 1,907.5,728.5,1,0,2,70,5,182,139,81.7429,197.7,203.571,4.83102,5.94065,4.89715, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 1,910,719.5,1,0,2,89,6,180,134,82.0899,199.652,201.371,4.69829,8.45036,7.54523, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 1,887.65,724.95,1,0,2,76,5,178,181,95.7105,228.395,224.513,4.4634,8.78507,5.38446, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 1,881,717.5,1,0,2,60,5,178,188,97.0667,230.683,227.65,4.28058,8.06043,6.51611, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 1,628.5,708.5,1,0,2,127,7,182,232,104.244,243.78,247.882,6.33701,10.981,7.57317, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 1,622.115,699.923,1,0,2,135,7,178,233,99.4074,248.015,241.652,6.98058,7.71867,9.47945, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 1,251.9,695.7,1,0,2,69,5,180,235,109.464,246.652,248.812,3.93198,5.22493,4.23153, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 1,30,698.5,1,0,4,89,6,42,91,162.618,135.708,76.5506,8.13514,11.5524,16.2028, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 0,13,698,1,0,4,50,5,42,99,120.2,100,52.9,10.4,3.69072,4.83797, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 0,29,686.5,1,0,4,89,6,52,89,156.506,146,76.3708,15.658,13.0393,19.093, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 1,670,688.5,1,0,2,87,6,182,202,83.7126,231.483,235.161,5.59112,7.52645,7.8964, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 1,679.767,682.957,1,0,2,158,8,182,211,83.981,234.962,238.525,5.75138,11.9226,11.8783, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 1,418,680.5,1,0,4,81,6,178,219,84.7407,242.296,236.012,6.37203,9.38936,9.63884, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 1,429,677.5,1,0,4,89,6,180,213,96.7079,240.944,240.258,6.57926,8.47785,6.8933, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 1,425.926,666.956,1,0,4,82,6,178,225,93.0122,244.72,241.585,7.53227,7.11131,6.49712, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 1,417.5,664,1,0,4,69,5,178,223,91.1304,243.594,240.145,5.26279,8.45094,7.34577, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 1,965,667.5,1,0,2,90,6,180,132,84.5556,200.7,199.622,6.28753,6.95623,7.88247, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 1,975.5,660.5,1,0,2,110,6,178,133,86.9091,202.191,200.227,5.44675,7.61059,6.98431, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 1,843.5,658,1,0,3,47,4,172,201,118.638,239.383,223.681,4.94874,5.18484,10.3538, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 1,853.5,652,1,0,3,53,5,176,221,113.321,244.868,234.434,3.80682,5.3569,6.27189, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 1,703.6,669.2,1,0,3,87,5,180,210,90.5747,239.046,237.701,5.6328,8.62167,7.8079, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 1,696.25,661.25,1,0,3,121,7,180,215,91.7355,239.95,240.975,7.77717,9.65868,8.31404, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 1,686.5,654,1,0,3,89,6,182,226,89.5618,238.876,244.753,5.30822,8.67137,7.36578, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 1,155.8,659.9,1,0,2,76,5,178,130,80.3947,197.711,196,4.91044,6.60267,5.32557, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 1,154.5,651,1,0,2,78,5,176,138,80.5256,202.628,196.038,4.82879,7.1688,6.41944, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 1,171.5,657,1,0,4,116,7,180,138,81.2241,202.81,200.733,5.94816,8.48206,7.31959, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 1,182.5,656,1,0,4,81,6,180,139,81.321,203.654,201.988,5.00255,5.71447,5.88003, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 1,197.288,648.332,1,0,4,86,7,182,157,86.7442,211.953,215.267,4.83735,9.94805,7.56528, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 1,188.3,647.1,1,0,4,108,6,178,155,82.213,213.157,207.398,5.99824,7.42933,8.88569, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 1,362,635,1,0,3,53,5,176,160,97.2264,218.849,211.415,3.44673,5.91204,10.9156, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 1,367.5,627.5,1,0,3,88,6,178,149,95.2955,213.091,208.591,4.76334,9.30065,14.0084, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 1,737.146,636.831,1,0,2,100,7,182,139,96.37,202.95,207.95,3.08641,18.7603,18.8154, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 1,729.427,629.841,1,0,2,133,7,184,158,96.7368,207.684,217.541,3.72801,15.6818,20.2074, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 1,612.3,652.9,1,0,5,87,6,178,238,107.747,249.736,244.563,3.60952,5.97224,5.60809, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 1,618,644,1,0,5,122,7,180,238,105.557,248.77,249.844,6.09749,7.16147,5.8401, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 1,612,634,1,0,5,54,5,178,184,99.7037,229.685,225,3.89079,6.5405,13.057, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 1,630.5,627.5,1,0,5,129,7,180,232,108.24,246.721,248.372,6.05746,7.22072,8.15398, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 1,617,626,1,0,5,52,5,178,157,98.6731,218.173,213.038,3.55494,8.13529,12.871, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 1,473.5,633.5,1,0,3,94,6,180,235,106.702,249.043,248.223,4.61095,6.44785,5.89497, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 1,483.5,627.5,1,0,3,137,8,180,136,101.007,208.321,207.752,4.55046,17.2597,23.5404, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 0,166.5,582,1,0,2,132,7,48,212,243.833,223.818,137.076,15.6619,11.9121,23.7288, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 1,180.7,564.6,1,0,2,26,4,66,42,172.885,176.346,144.654,12.1228,12.1698,7.25695, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 0,167.515,551.191,1,0,2,181,9,48,150,218.923,198.597,116.492,17.6466,17.5595,24.0051, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 0,927,550,1,0,2,167,8,44,138,213.838,188.407,116.605,17.5205,17.9466,15.6336, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 1,923.5,539.5,1,0,2,38,4,158,69,156.474,198.447,182.132,16.6739,14.2401,22.7173, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 0,71,537.5,1,0,3,89,6,96,41,30.2472,35.5506,26.1124,3.39513,4.82485,4.27208, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 0,75.5,527,1,0,3,47,4,136,41,29.4468,39.9574,31.7234,3.89393,4.79786,4.40652, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 0,734,516,1,0,4,54,6,200,158,101.889,180.37,219.148,5.1574,33.3644,16.7767, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 1,513,479,1,0,2,49,5,200,119,119.776,177.857,206.367,5.41826,25.3193,24.7845, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 1,642,474.5,1,0,2,123,7,182,222,96.6748,240.122,243.976,6.91745,9.56784,9.23779, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 1,652.4,467.3,1,0,2,126,7,182,214,95.6984,236.698,240.968,7.47985,10.7909,9.25673, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 1,216.75,458.75,1,0,2,134,7,182,178,91.597,222.754,225.873,5.57462,9.37947,8.60246, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 1,204.2,457.1,1,0,2,67,5,180,148,81.209,207.254,209.03,4.72381,6.67357,6.82832, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 1,188.5,450,1,0,2,46,5,180,132,82.2391,200.196,199.957,4.77166,5.97655,6.54804, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 1,182.39,440.012,1,0,2,59,5,178,138,77.2542,201.644,199.22,3.3549,4.28717,4.48881, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 1,843,427.5,1,0,2,67,5,178,234,115.507,249,242.866,3.6898,4.98879,7.93444, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 1,1063,424,1,0,2,46,5,100,105,74.5217,122.37,50.6087,8.32399,4.52234,7.68378, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 1,200,426.5,1,0,3,70,5,176,142,81.6286,205.629,198.271,5.27675,5.84966,7.78216, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 1,207.76,424.82,1,0,3,79,6,178,147,86.7595,209.734,205.468,7.04878,7.07487,7.00809, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 1,197,415,1,0,3,51,5,174,142,79.3529,205.412,193.176,5.55392,5.82305,8.10069, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 1,732.25,424.25,1,0,2,128,7,180,218,99.5078,242.508,241.039,6.20516,10.3039,8.93667, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 1,734,412.5,1,0,2,120,7,178,215,100.967,241.542,237.392,5.86986,8.72539,10.9585, "2020-03-25 [18:13:13]: no comment"
"\\.psf\Home\Desktop\ot1-colony-picker-master\2020_cropped.jpg", 1,660,426.5,1,0,3,158,8,182,209,92.3671,233.057,239.494,4.62892,12.1306,8.43133, "2020-03-25 [18:13:13]: no comment"
