Full_Path, IsValid,X,Y,ROI,Colour_group,N_in_clust,Area,Radius,Hue,Saturation,Rmean,Gmean,Bmean,Rsd,Gsd,Bsd, Comment
"\\Mac\Home\Desktop\ot1-colony-picker-master\2020 cropped.tiff", 1,1156,412,1,0,3,42,4,186,231,93.0238,231.024,247.024,3.61396,7.22012,5.06781, "2020-03-25 [15:20:29]: no comment"
"\\Mac\Home\Desktop\ot1-colony-picker-master\2020 cropped.tiff", 1,165,409,1,0,2,60,6,182,116,81.4,187.783,190.3,4.62031,8.66397,5.34473, "2020-03-25 [15:20:29]: no comment"
"\\Mac\Home\Desktop\ot1-colony-picker-master\2020 cropped.tiff", 1,161,399.5,1,0,2,37,4,178,119,79.3243,191.486,186.703,2.45294,6.40581,4.56306, "2020-03-25 [15:20:29]: no comment"
"\\Mac\Home\Desktop\ot1-colony-picker-master\2020 cropped.tiff", 1,1003.76,407.805,1,0,2,114,7,182,239,104.561,245.491,250.061,5.38105,7.84444,4.84864, "2020-03-25 [15:20:29]: no comment"
"\\Mac\Home\Desktop\ot1-colony-picker-master\2020 cropped.tiff", 1,1003.79,397.177,1,0,2,134,7,182,239,105.336,243.56,250.007,5.64235,8.88302,4.21028, "2020-03-25 [15:20:29]: no comment"
"\\Mac\Home\Desktop\ot1-colony-picker-master\2020 cropped.tiff", 1,1131.02,402.36,1,0,3,67,6,182,242,101.851,245.866,250.687,4.15875,8.62145,4.76634, "2020-03-25 [15:20:29]: no comment"
"\\Mac\Home\Desktop\ot1-colony-picker-master\2020 cropped.tiff", 1,1124.25,397.25,1,0,3,57,5,182,239,99.6842,246.386,249.667,5.73567,6.65609,4.71499, "2020-03-25 [15:20:29]: no comment"
"\\Mac\Home\Desktop\ot1-colony-picker-master\2020 cropped.tiff", 1,1122.5,391,1,0,3,47,4,184,239,99.5745,240.894,250.362,4.18069,6.41564,4.61101, "2020-03-25 [15:20:29]: no comment"
"\\Mac\Home\Desktop\ot1-colony-picker-master\2020 cropped.tiff", 1,354,401.5,1,0,2,89,6,174,213,111.202,241.933,228.326,6.89835,8.95323,16.4693, "2020-03-25 [15:20:29]: no comment"
"\\Mac\Home\Desktop\ot1-colony-picker-master\2020 cropped.tiff", 1,362.8,393.4,1,0,2,97,6,180,225,110.856,243.515,245.67,4.93763,10.6283,9.46548, "2020-03-25 [15:20:29]: no comment"
"\\Mac\Home\Desktop\ot1-colony-picker-master\2020 cropped.tiff", 1,882,379,1,0,2,52,5,182,242,104.885,245.558,251.231,3.39915,5.5464,3.65747, "2020-03-25 [15:20:29]: no comment"
"\\Mac\Home\Desktop\ot1-colony-picker-master\2020 cropped.tiff", 1,886.5,370,1,0,2,68,5,184,245,106.735,240.147,251.559,3.04808,6.34752,3.2841, "2020-03-25 [15:20:29]: no comment"
"\\Mac\Home\Desktop\ot1-colony-picker-master\2020 cropped.tiff", 1,425,353.5,1,0,2,89,6,180,218,100.798,243.449,242.551,4.22623,9.18605,5.95374, "2020-03-25 [15:20:29]: no comment"
