Full_Path, IsValid,X,Y,ROI,Colour_group,N_in_clust,Area,Radius,Hue,Saturation,Rmean,Gmean,Bmean,Rsd,Gsd,Bsd, Comment
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,898.5,321,0,0,3,181,9,180,3,210.166,210.619,210.685,26.0102,25.1728,25.0686, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,870.5,320,0,0,3,193,9,0,0,243.565,243.565,243.565,3.30278,3.30278,3.30278, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,209.707,316.134,0,0,2,245,12,0,0,240.18,240.18,240.18,6.02894,6.02894,6.02894, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,959.111,308.765,0,0,2,283,10,0,0,247.127,247.127,247.127,15.5093,15.5093,15.5093, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,944.268,306.005,0,0,2,267,10,120,4,223.419,223.697,223.191,31.6717,31.2361,32.1016, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,161.5,291,0,0,2,264,10,0,0,7.19697,7.19697,7.19697,13.0908,13.0908,13.0908, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,414,272,0,0,2,255,10,0,0,137.682,137.682,137.682,5.43041,5.43041,5.43041, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,787.5,229,0,0,2,239,9,0,0,245.079,245.079,245.079,3.61592,3.61592,3.61592, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,788.5,214,0,0,2,262,9,0,0,241.221,241.221,241.221,11.6217,11.6217,11.6217, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,542.336,229.938,0,0,2,319,12,0,0,237.683,237.683,237.683,3.8806,3.8806,3.8806, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,542.5,215,0,0,2,265,10,0,0,238.936,238.936,238.936,7.60358,7.60358,7.60358, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,296.419,230.447,0,0,2,331,13,0,0,239.39,239.39,239.39,5.61271,5.61271,5.61271, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,298.862,214.508,0,0,2,312,11,0,0,234.304,234.304,234.304,12.7819,12.7819,12.7819, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,475,204,0,0,2,231,9,0,0,159.775,159.775,159.775,4.03393,4.03393,4.03393, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,174.341,198.427,0,0,2,179,9,0,0,140.14,140.14,140.14,13.2874,13.2874,13.2874, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,797.5,149,0,0,2,234,10,0,0,253.423,253.423,253.423,6.62242,6.62242,6.62242, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,1066,132,0,0,3,252,11,0,0,38.6746,38.6746,38.6746,17.3932,17.3932,17.3932, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,1051.36,123.892,0,0,3,222,9,0,0,51.2162,51.2162,51.2162,31.8561,31.8561,31.8561, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,35.3758,122.022,0,0,4,229,10,0,0,38.1441,38.1441,38.1441,27.2522,27.2522,27.2522, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,929.5,41,0,0,5,657,15,0,0,252.735,252.735,252.735,6.62717,6.62717,6.62717, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,156,42.5,0,0,3,785,17,0,0,251.411,251.411,251.411,8.76814,8.76814,8.76814, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,54.6471,25.4118,0,0,3,185,9,0,0,233.335,233.335,233.335,16.0884,16.0884,16.0884, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,109,12,0,0,2,242,11,0,0,176.025,176.025,176.025,27.7048,27.7048,27.7048, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,958.735,33.0588,0,0,3,310,13,0,0,39.0774,39.0774,39.0774,46.3723,46.3723,46.3723, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,954.2,9.40005,0,0,3,214,9,0,0,22.6869,22.6869,22.6869,18.7258,18.7258,18.7258, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,130.265,28.0588,0,0,2,458,13,0,0,27.2555,27.2555,27.2555,41.6636,41.6636,41.6636, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,1068.5,1514,0,0,1,218,9,0,0,192.633,192.633,192.633,42.3531,42.3531,42.3531, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,795,1476,0,0,1,482,13,0,0,243.591,243.591,243.591,22.707,22.707,22.707, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,540,1476.5,0,0,1,484,13,0,0,247.159,247.159,247.159,18.4586,18.4586,18.4586, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,286,1476,0,0,1,579,14,0,0,241.347,241.347,241.347,26.8146,26.8146,26.8146, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,1067,1474,0,0,1,307,11,0,0,215.43,215.43,215.43,25.4525,25.4525,25.4525, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,458.3,1465.6,0,0,1,211,9,0,0,134.28,134.28,134.28,7.72989,7.72989,7.72989, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 1,651.75,1428.25,1,0,1,311,10,0,0,142.035,142.035,142.035,8.65128,8.65128,8.65128, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,562.8,1411.4,0,0,1,189,9,0,0,198.714,198.714,198.714,8.58813,8.58813,8.58813, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,409,1369,0,0,1,245,10,0,0,138.106,138.106,138.106,8.32211,8.32211,8.32211, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,210.75,1169.75,0,0,1,293,10,0,0,125.792,125.792,125.792,6.86954,6.86954,6.86954, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,197,1053,0,0,1,617,15,180,4,224.408,224.545,224.517,24.4857,24.3486,24.3647, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,627.9,975.7,0,0,1,330,11,0,0,161.436,161.436,161.436,3.70754,3.70754,3.70754, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,18.5,915,0,0,1,241,9,0,0,197.639,197.639,197.639,27.7148,27.7148,27.7148, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,954.5,814.5,0,0,1,583,15,0,0,247.966,247.966,247.966,18.7519,18.7519,18.7519, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,122.168,812.82,0,0,1,488,13,0,0,243.51,243.662,243.502,25.4316,25.4085,25.3806, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,954.189,561.201,0,0,1,511,14,0,0,246.419,246.384,246.323,18.5255,18.5215,18.5306, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,132,558.5,0,0,1,597,15,0,0,245.022,245.022,245.022,24.8015,24.8015,24.8015, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 1,407.5,440,1,0,1,220,9,0,0,121.845,121.845,121.845,13.0047,13.0047,13.0047, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,130,304,0,0,1,611,15,0,0,245.897,245.902,245.861,20.0431,20.0444,20.0374, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,463,261,0,0,1,255,10,0,0,123.839,123.839,123.839,10.4189,10.4189,10.4189, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,18,149,0,0,1,221,9,0,0,156.552,156.552,156.552,29.4228,29.4228,29.4228, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,542.5,147,0,0,1,564,14,0,0,247.904,247.904,247.904,20.1798,20.1798,20.1798, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,288,146,0,0,1,573,15,0,0,247.927,247.927,247.927,19.2109,19.2109,19.2109, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,16.5,105,0,0,1,232,9,0,0,160.716,160.716,160.716,46.7188,46.7188,46.7188, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,972,13,0,0,1,183,10,0,0,178.301,178.301,178.301,22.7211,22.7211,22.7211, "2019-04-14 [4:16:52 PM]: no comment"
